Date,Month,Day of week,season,Deaths,Temp,RelHumid,O3,SO2,NO2,CO
1/29/1996,1,2,1,79,55.125,80.6875,-14.2205,-1.2316,-2.3612,179.1
1/30/1996,1,3,1,81,56.375,83.5625,-17.9837,-0.2515,8.8653,610
1/31/1996,1,4,1,75,58.25,95.3125,-11.7748,-1.4358,-14.525,-592.1
2/1/1996,2,5,1,73,57.5625,87,-10.8818,-1.6994,-10.9788,-460.6
2/2/1996,2,6,1,82,57.5625,83.875,-11.9748,-1.4247,-10.2183,-473
2/3/1996,2,7,1,69,56.5,90.625,-17.8116,-1.1652,-5.9676,0.9893
2/4/1996,2,1,1,71,60.1875,83.5,-10.1639,-1.022,-5.8252,148
2/5/1996,2,2,1,80,60.375,93.4375,-16.5715,-1.4653,-6.1487,182.7
2/6/1996,2,3,1,60,59.875,84.75,-14.8561,0.305,2.47,571.4
2/7/1996,2,4,1,84,70.3125,51.625,-13.1458,2.1357,13.3906,1852.1
2/8/1996,2,5,1,71,65.4375,62.1875,-11.0697,1.7704,13.7239,1179.9
2/9/1996,2,6,1,64,58.9375,81.5625,-9.9849,-1.545,-4.231,-228
2/10/1996,2,7,1,74,59.375,79.1875,-6.9234,-1.3827,-10.4406,-580
2/11/1996,2,1,1,58,59.9375,86.1875,-7.2813,-1.5323,-6.397,-391.3
2/12/1996,2,2,1,74,67.75,51.5625,-14.31,-0.1174,-2.76,144.6
2/13/1996,2,3,1,75,59.375,87.625,-13.1879,0.5598,-0.4776,317
2/14/1996,2,4,1,62,57.5,92.6875,-12.1484,-0.0462,5.5038,495.7
2/15/1996,2,5,1,70,59.4375,88.25,-15.0238,0.7293,10.0998,452.8
2/16/1996,2,6,1,83,60.3125,91.75,-14.2296,-0.8221,-6.8527,86.3535
2/17/1996,2,7,1,80,59.75,90.875,-14.2122,-1.4556,-14.1666,-393.2
2/18/1996,2,1,1,83,60,88.9375,-7.2342,-0.455,-16.7672,-601.6
2/19/1996,2,2,1,65,60.0625,98.0625,-8.8044,-1.3699,-18.091,-797.4
2/20/1996,2,3,1,66,59.5625,98.125,-10.0495,-1.7203,-15.3556,-607.7
2/21/1996,2,4,1,74,57.5625,86.6875,-5.2341,-2.1063,-17.7251,-761.7
2/22/1996,2,5,1,63,54.4375,52.4375,-5.4077,-2.0552,-16.5391,-481.8
2/23/1996,2,6,1,62,56,59.4375,-9.3177,-1.5141,-8.7005,-33.8418
2/24/1996,2,7,1,73,54.625,67.875,-3.1925,-0.8519,-13.7706,-60.1939
2/25/1996,2,1,1,64,50,62.3125,-0.8624,-2.2768,-18.588,-774.1
2/26/1996,2,2,1,71,49.4375,52.9375,-6.6393,-1.8632,-14.9682,-310.9
2/27/1996,2,3,1,76,47.1875,91.8125,-12.4286,-1.2649,-9.5147,-201.3
2/28/1996,2,4,1,64,51.4375,69.125,-10.187,-0.5128,-8.3715,-104.1
2/29/1996,2,5,1,76,55.8125,82.9375,-11.1735,-0.5127,-0.172,23.8979
3/1/1996,3,6,2,82,59.375,72.75,-9.2999,-1.0561,-1.3293,289.4
3/2/1996,3,7,2,72,60,70.8125,-5.9188,0.2479,-2.0223,148.5
3/3/1996,3,1,2,75,57.25,94.0625,-13.8972,-0.1145,5.3921,322.4
3/4/1996,3,2,2,76,58.125,97.5,-10.9011,-1.9442,-8.9649,-477.2
3/5/1996,3,3,2,72,57.0625,81.0625,-2.9768,-1.9222,-16.9025,-811.9
3/6/1996,3,4,2,69,58.625,64.625,-7.9916,-0.6363,-3.2856,-17.8069
3/7/1996,3,5,2,72,65.3125,40.5,-8.5685,-0.9024,-0.3666,154.2
3/8/1996,3,6,2,67,66.125,41.8125,-9.8891,1.2844,9.0974,620.2
3/9/1996,3,7,2,82,61.4375,73.9375,-6.1347,1.5259,13.7043,596.5
3/10/1996,3,1,2,66,60.125,90.75,0.0616,-0.2444,-4.0062,-157
3/11/1996,3,2,2,72,59.5625,86.375,-5.6035,-0.7749,-15.1931,-719.7
3/12/1996,3,3,2,77,55.8125,88.625,-2.796,-1.2889,-19.2868,-803.3
3/13/1996,3,4,2,69,54.9375,88.5625,-4.2255,-1.0425,-12.7655,-634.9
3/14/1996,3,5,2,63,57.5625,83.0625,-9.6054,-0.0489,-4.8508,-171.5
3/15/1996,3,6,2,58,60.1875,81.5625,-8.8123,2.5346,0.0298,253.9
3/16/1996,3,7,2,67,58.875,91.5625,-0.3755,1.9107,-3.9326,-55.8248
3/17/1996,3,1,2,64,58.3125,90.75,4.9583,-0.0544,-8.5742,-362.4
3/18/1996,3,2,2,53,58.5,91.1875,4.9474,-0.2585,2.8858,1.0245
3/19/1996,3,3,2,73,57.3125,93.1875,2.7157,-0.6716,16.2786,473.7
3/20/1996,3,4,2,60,60.0625,84.625,4.5846,2.019,21.0836,720.8
3/21/1996,3,5,2,69,59.8125,77.75,11.8696,-0.0328,-0.6032,-154.8
3/22/1996,3,6,2,73,60.625,68,10.0287,-0.9605,-13.41,-721
3/23/1996,3,7,2,75,59.1875,57.5625,5.9831,-1.3146,-17.9277,-831.4
3/24/1996,3,1,2,48,58.5625,72.9375,2.845,-1.2437,-11.4101,-671.5
3/25/1996,3,2,2,51,58.0625,69.375,0.6543,-0.8866,-9.9901,-529.6
3/26/1996,3,3,2,65,62.3125,51.5,-3.0724,-0.4588,-4.2836,-343.1
3/27/1996,3,4,2,67,60.0625,75,-1.4067,-0.2057,-1.5044,-119.8
3/28/1996,3,5,2,79,58.375,69.125,-5.9228,-1.5716,-8.1836,-520.4
3/29/1996,3,6,2,78,58.75,60.4375,-0.7721,-1.2436,-7.3751,-382.6
3/30/1996,3,7,2,73,59.5625,64.8125,0.3684,-0.6325,-1.4558,56.3779
3/31/1996,3,1,2,62,60.4375,70.75,4.6961,-0.0742,-2.7115,-16.6239
4/1/1996,4,2,2,65,59.5625,93.625,-8.1756,0.4684,-6.1802,-217.1
4/2/1996,4,3,2,80,59.75,74.1875,-4.9126,-0.649,-15.714,-573.6
4/3/1996,4,4,2,87,59.0625,79.375,-1.9691,-0.366,-8.828,-326.7
4/4/1996,4,5,2,57,66.5625,56.125,-3.6186,0.7347,1.8456,58.0464
4/5/1996,4,6,2,58,72.5625,38.875,-1.9479,0.2015,1.4278,357.8
4/6/1996,4,7,2,86,70.9375,37.5,3.7032,0.626,-1.4451,-149.3
4/7/1996,4,1,2,64,61.5,78.3125,10.9846,1.2342,0.8198,-25.3799
4/8/1996,4,2,2,57,58,83.3125,4.0725,-0.0949,1.5441,-150.6
4/9/1996,4,3,2,61,58.8125,75.75,-1.7566,-1.778,-11.5608,-659.2
4/10/1996,4,4,2,72,59.8125,75.3125,-2.0326,-0.6131,-10.2383,-611
4/11/1996,4,5,2,70,60.8125,72.625,0.2126,-0.1764,-9.6869,-716.1
4/12/1996,4,6,2,70,60.0625,70.4375,0.9572,-0.3638,-9.1644,-639.1
4/13/1996,4,7,2,65,61.5,56.5,7.3727,-0.5063,-10.8238,-562.7
4/14/1996,4,1,2,66,67,53.75,8.3371,0.4811,-0.8966,-172.9
4/15/1996,4,2,2,56,63.1875,57.25,7.2972,1.283,4.5037,-128.6
4/16/1996,4,3,2,78,60.5,93.1875,-9.8069,-1.0217,-10.7961,-562.2
4/17/1996,4,4,2,70,61.1875,75.625,1.4031,-0.3286,-19.5858,-967.5
4/18/1996,4,5,2,61,62.75,47.8125,4.9443,-0.9239,-19.3055,-955.1
4/19/1996,4,6,2,67,60.5,65.3125,-1.4309,-0.2276,-5.2615,-376.2
4/20/1996,4,7,2,63,59.625,66.3125,4.9961,-0.4025,-13.7893,-631.5
4/21/1996,4,1,2,63,60.5,66,6.3885,-0.0245,-15.8899,-769.7
4/22/1996,4,2,2,64,65.1875,55.625,0.6478,1.1223,2.1377,-167
4/23/1996,4,3,2,61,67.4375,56.8125,5.5405,0.816,10.0867,101.8
4/24/1996,4,4,2,54,65.6875,72.375,2.1144,1.2567,2.6893,-103
4/25/1996,4,5,2,65,68.9375,69.1875,3.9721,0.9203,4.1805,-170.7
4/26/1996,4,6,2,75,61.8125,91.3125,5.7896,0.5654,1.5737,-287.3
4/27/1996,4,7,2,71,62.9375,83,22.9596,-0.556,-16.8429,-616.5
4/28/1996,4,1,2,41,65,77.1875,19.3088,-0.6288,-14.7447,-570.4
4/29/1996,4,2,2,63,77.5625,27.8125,5.4695,-0.4349,2.4229,17.0221
4/30/1996,4,3,2,70,74,40.4375,17.66,0.9313,11.8166,145.4
5/1/1996,5,4,2,58,65.9375,82.375,11.5723,0.9618,1.7179,-315.1
5/2/1996,5,5,2,73,65,81.4375,5.2719,-0.6921,-10.9454,-665.6
5/3/1996,5,6,2,73,64,80.375,5.6108,-0.716,-11.3077,-731.2
5/4/1996,5,7,2,62,65.9375,78.125,17.3707,-0.3834,-9.3145,-521
5/5/1996,5,1,2,66,68,71.25,17.9373,0.0508,-8.1916,-430.2
5/6/1996,5,2,2,65,67.75,59.8125,11.1642,0.3241,-4.9487,-493
5/7/1996,5,3,2,74,65.6875,68.8125,8.6795,-0.5035,-8.1331,-672.7
5/8/1996,5,4,2,61,66.625,64.5625,6.0789,-0.1142,-7.9842,-627.3
5/9/1996,5,5,2,73,65.9375,71.25,7.4278,-0.4885,-9.5028,-708.4
5/10/1996,5,6,2,62,69,66.375,12.1067,1.0718,7.2176,-82.7707
5/11/1996,5,7,2,71,70.3125,68.0625,21.6687,1.0181,9.2054,50.0919
5/12/1996,5,1,2,63,69.0625,75.0625,22.2997,0.4283,-0.7364,-307.7
5/13/1996,5,2,2,67,66.125,83.125,10.254,0.2357,-7.7343,-594.4
5/14/1996,5,3,2,60,67.1875,81.9375,6.419,-1.2281,-15.0415,-850
5/15/1996,5,4,2,73,64.8125,85.25,-8.5711,-0.439,-21.7542,-912.6
5/16/1996,5,5,2,50,66.3125,85.5625,-13.9051,-1.2304,-23.3252,-887.8
5/17/1996,5,6,2,57,66.75,74.0625,-2.1619,-1.3032,-16.6822,-770.1
5/18/1996,5,7,2,65,67.75,66.375,1.2991,-0.2474,-16.4778,-740.8
5/19/1996,5,1,2,64,64.9375,69.25,8.76,-1.0567,-17.766,-889.4
5/20/1996,5,2,2,58,64.875,66.9375,8.2751,-0.5256,-10.1011,-718.2
5/21/1996,5,3,2,69,68.5,65.5,2.2595,-0.4859,-8.0621,-585.1
5/22/1996,5,4,2,55,62.125,77.875,-2.0728,-0.491,-14.445,-728.6
5/23/1996,5,5,2,66,63.3125,69.3125,4.807,-0.2985,-11.2873,-725.5
5/24/1996,5,6,2,63,63.8125,63.75,4.4477,-0.7862,-11.4356,-709.9
5/25/1996,5,7,2,63,61.5625,71.75,4.39,-1.4229,-14.2636,-670.5
5/26/1996,5,1,2,50,61.25,78.9375,8.4758,-0.7079,-16.7453,-683.6
5/27/1996,5,2,2,61,61.5625,77.875,8.5685,-1.3744,-19.0302,-844.1
5/28/1996,5,3,2,55,62.1875,81.375,6.2162,-0.838,-11.3783,-541.3
5/29/1996,5,4,2,64,61.125,75.875,8.5728,-0.9653,-14.0812,-753.9
5/30/1996,5,5,2,65,61.5625,74.625,6.5291,-0.9402,-11.1578,-722.6
5/31/1996,5,6,2,55,65.25,76.75,4.9842,0.2057,0.7476,-262.7
6/1/1996,6,7,3,60,69.875,72.9375,16.5944,1.1441,6.4696,102.1
6/2/1996,6,1,3,65,72.0625,62.375,21.8548,1.6217,1.0535,-155
6/3/1996,6,2,3,78,65.4375,84.75,10.8103,1.4904,3.7407,-124
6/4/1996,6,3,3,50,64.5625,87.75,9.9121,0.4105,-3.5689,-383.4
6/5/1996,6,4,3,55,65.875,84.3125,8.9455,-0.5016,-10.8285,-578.5
6/6/1996,6,5,3,67,66.375,83.6875,11.1434,0.1706,-6.6735,-425.1
6/7/1996,6,6,3,65,65.9375,85,16.2268,-0.1033,-7.2405,-377.2
6/8/1996,6,7,3,60,65.5,84.125,24.8722,1.14,-5.8006,-307.2
6/9/1996,6,1,3,46,67.0625,82.0625,26.0196,1.1099,-3.9567,-264
6/10/1996,6,2,3,74,66.9375,83.875,13.4819,1.0481,-6.0589,-384.4
6/11/1996,6,3,3,69,65.5,77.375,10.3568,0.0318,-9.8609,-570.8
6/12/1996,6,4,3,51,65.625,79.625,11.094,-0.1762,-9.6429,-622.9
6/13/1996,6,5,3,69,65.6875,79.875,15.23,-0.2544,-8.0285,-641.8
6/14/1996,6,6,3,47,65.6875,81.375,15.6766,0.1256,-6.8289,-590
6/15/1996,6,7,3,60,65.3125,80.9375,20.3079,-0.0803,-10.2623,-612.8
6/16/1996,6,1,3,53,64.125,81.25,19.8189,0.121,-13.2735,-725.8
6/17/1996,6,2,3,55,66.625,74,11.1622,0.444,-1.7421,-449.1
6/18/1996,6,3,3,63,70.875,73.125,15.831,1.3959,5.5491,-182.6
6/19/1996,6,4,3,60,66.25,81.5,9.805,1.6647,-2.9926,-511
6/20/1996,6,5,3,64,66,81.625,5.7903,0.8403,-8.0039,-602.4
6/21/1996,6,6,3,66,64.875,76.1875,9.9253,0.0128,-14.2517,-749.5
6/22/1996,6,7,3,61,64.4375,78.0625,10.5926,0.1213,-14.0305,-728.8
6/23/1996,6,1,3,60,65.375,81.0625,13.9126,-0.7036,-12.7326,-612.5
6/24/1996,6,2,3,53,64.6875,81.6875,9.766,-0.4764,-13.3371,-703.3
6/25/1996,6,3,3,52,62.9375,77,-3.913,0.2397,-9.1981,-597.5
6/26/1996,6,4,3,68,62.0625,70.8125,-3.0803,-0.6497,-19.1273,-817.2
6/27/1996,6,5,3,73,64.625,70.75,-6.0629,-0.2659,-15.2326,-698.6
6/28/1996,6,6,3,60,69.625,64.9375,-0.2914,0.6423,-3.3722,-255.2
6/29/1996,6,7,3,71,76.75,49.8125,12.3932,2.0178,7.9085,172.4
6/30/1996,6,1,3,61,72.625,68.25,21.7421,0.9855,-0.6562,-190.6
7/1/1996,7,2,3,70,70.9375,66.5,5.4966,0.038,4.5625,-91.5573
7/2/1996,7,3,3,68,68.5625,76.6875,2.6627,1.1099,6.0663,-54.8734
7/3/1996,7,4,3,64,69.5,76.5,-3.4562,1.0549,12.5398,85.7656
7/4/1996,7,5,3,51,71.625,70.0625,23.3317,1.4763,3.7512,-138.8
7/5/1996,7,6,3,76,70.5,71.625,16.0806,0.6566,2.6112,-255
7/6/1996,7,7,3,48,66.4375,73.75,13.6586,0.6822,-3.5069,-414.1
7/7/1996,7,1,3,44,63,84.625,14.4987,0.2998,-9.4143,-612
7/8/1996,7,2,3,55,64.9375,76.4375,11.0328,1.6871,-1.7055,-392
7/9/1996,7,3,3,67,67.125,74.125,7.2996,0.1631,-2.2004,-422.4
7/10/1996,7,4,3,59,68.625,75.9375,2.3494,1.1237,-0.8548,-356.7
7/11/1996,7,5,3,64,68.3125,74.1875,2.5683,-0.9361,-6.6563,-532.1
7/12/1996,7,6,3,58,67.75,75.75,1.0448,0.9309,-5.1628,-499.4
7/13/1996,7,7,3,65,68.5625,73.75,6.5627,-0.1355,-8.2174,-563
7/14/1996,7,1,3,56,67.75,76.125,8.2229,-0.8112,-14.4127,-741.2
7/15/1996,7,2,3,68,67.375,81.8125,9.6775,0.1385,-6.8596,-539
7/16/1996,7,3,3,57,68.125,74.5,6.3892,-0.9067,-10.357,-654.2
7/17/1996,7,4,3,56,67.3125,76.125,6.2812,-0.5853,-10.2555,-654.3
7/18/1996,7,5,3,64,66.3125,81.4375,12.8384,-0.1162,0.7452,-297
7/19/1996,7,6,3,52,67.875,77.9375,15.765,0.7157,12.0229,74.2752
7/20/1996,7,7,3,60,70.75,72.9375,14.7726,1.0386,5.2338,-11.2326
7/21/1996,7,1,3,59,69.5,75.3125,13.7636,0.7303,-3.1002,-252.4
7/22/1996,7,2,3,62,68.8125,73.1875,6.9333,0.3292,0.5201,-177.3
7/23/1996,7,3,3,67,68.25,74.625,1.266,0.8502,-2.0013,-266.4
7/24/1996,7,4,3,55,70.8125,71.6875,6.8436,0.7864,4.5054,-164.6
7/25/1996,7,5,3,71,70.6875,79.125,5.2405,0.5164,-3.2894,-344.7
7/26/1996,7,6,3,64,74.3125,73.8125,-0.9497,1.2098,4.635,-40.1538
7/27/1996,7,7,3,48,71.0625,78.375,3.8463,0.0594,-4.5058,-291.4
7/28/1996,7,1,3,49,71.5625,72.8125,4.1392,-1.3692,-8.0057,-370
7/29/1996,7,2,3,58,73.375,64.3125,1.0559,0.8794,5.0092,-67.4613
7/30/1996,7,3,3,69,72,69.1875,6.992,1.1965,8.7281,-66.1286
7/31/1996,7,4,3,70,71.8125,71.0625,12.0224,2.0064,11.2213,63.0821
8/1/1996,8,5,3,58,70.9375,77,12.3398,1.2156,6.4612,-181.6
8/2/1996,8,6,3,65,69.125,81.5625,11.0537,0.1217,-3.16,-363.1
8/3/1996,8,7,3,59,69.5625,74.75,10.4774,-0.5513,-15.851,-708.9
8/4/1996,8,1,3,56,68.1875,69.5625,13.6328,0.1577,-18.7807,-811.8
8/5/1996,8,2,3,60,69,73.875,3.3848,-0.4819,-13.2915,-680.1
8/6/1996,8,3,3,52,67.5625,75.4375,7.8137,-0.6582,-12.1106,-666
8/7/1996,8,4,3,58,68.3125,76.375,7.7944,0.632,-2.1397,-341.6
8/8/1996,8,5,3,64,68.5625,79.875,10.9363,0.4335,0.4598,-290.5
8/9/1996,8,6,3,51,69.875,81.75,18.3036,0.9888,8.2638,54.9162
8/10/1996,8,7,3,37,70.5625,79.125,22.2677,1.9262,3.1411,-143.1
8/11/1996,8,1,3,56,71.375,78.0625,22.15,0.7916,-2.5875,-598.1
8/12/1996,8,2,3,60,73.125,73.4375,12.3902,0.0931,6.5061,-543.4
8/13/1996,8,3,3,53,75.125,74.6875,11.3658,1.3157,9.9212,-273.2
8/14/1996,8,4,3,62,75.875,71.5625,13.459,1.1285,8.3942,-122.9
8/15/1996,8,5,3,66,75.3125,69.1875,4.7285,1.2737,10.1635,27.6188
8/16/1996,8,6,3,57,72.125,80,2.4635,3.9672,-0.1122,-283.7
8/17/1996,8,7,3,59,68.4375,81.8125,9.762,1.3543,-5.0615,-439.3
8/18/1996,8,1,3,47,69.0625,77.5625,10.9333,0.727,-9.8689,-564.1
8/19/1996,8,2,3,54,68.8125,78,11.5394,0.5226,-5.6556,-514.5
8/20/1996,8,3,3,57,70.5625,69.8125,7.9484,0.8047,8.6238,-42.2739
8/21/1996,8,4,3,63,72.8125,67.75,12.9982,2.1695,17.4265,242.1
8/22/1996,8,5,3,67,71.875,71.1875,11.0267,0.7783,14.231,87.2691
8/23/1996,8,6,3,72,72.0625,70.4375,7.794,0.528,14.0328,133.5
8/24/1996,8,7,3,62,71.4375,67.4375,5.1329,1.8276,7.9969,56.2705
8/25/1996,8,1,3,48,74.9375,52.9375,6.3549,2.7683,2.2142,-115
8/26/1996,8,2,3,71,70.0625,66.4375,-0.7858,2.0441,1.8814,-292.4
8/27/1996,8,3,3,61,72.3125,62.9375,6.788,2.2682,13.413,174.7
8/28/1996,8,4,3,54,75,59.375,15.0311,3.4325,28.8727,463.9
8/29/1996,8,5,3,61,75.5625,62.875,15.7093,1.4362,23.4605,203
8/30/1996,8,6,3,75,74.8125,78.1875,6.0703,1.7874,11.8907,-76.579
8/31/1996,8,7,3,52,72.8125,82.6875,3.6993,1.0344,-2.163,-334.7
9/1/1996,9,1,4,54,70.8125,81.5625,6.415,-0.6005,-12.9043,-682.5
9/2/1996,9,2,4,73,70.25,78.6875,6.3646,-1.3657,-13.9792,-692
9/3/1996,9,3,4,45,67.1875,84.6875,6.081,-1.1827,-3.9691,-439.3
9/4/1996,9,4,4,66,66.5625,81.3125,5.1094,-1.3756,-1.3073,-294.4
9/5/1996,9,5,4,58,69.125,81.3125,2.1871,-0.7547,0.6478,-245
9/6/1996,9,6,4,54,72.5,74.3125,-0.2612,0.3128,6.2695,-70.4992
9/7/1996,9,7,4,61,72.875,70.125,0.5425,0.257,1.1425,-145.1
9/8/1996,9,1,4,48,70.625,76.375,0.4749,-0.3037,-4.9865,-337.1
9/9/1996,9,2,4,59,68.875,83.1875,-4.1342,0.1291,1.9641,-38.9212
9/10/1996,9,3,4,59,68.8125,77.25,-3.2644,-0.7597,1.6423,89.5757
9/11/1996,9,4,4,49,67.5,78.0625,-0.7896,-0.2699,5.3613,242.2
9/12/1996,9,5,4,76,68.25,75.5625,-4.2294,-0.3905,0.6027,30.5344
9/13/1996,9,6,4,59,67,80.6875,-9.0175,-1.3508,-14.4732,-687.4
9/14/1996,9,7,4,60,67.82142857,77.75,-1.1631,-0.9814,-10.965,-407.6
9/15/1996,9,1,4,58,67.6875,82,6.6772,-1.5637,-16.3199,-719
9/16/1996,9,2,4,59,68.1875,74.25,1.1331,-1.287,-9.656,-587
9/17/1996,9,3,4,70,68.6875,75.0625,0.5511,-0.7509,-0.8273,-99.6781
9/18/1996,9,4,4,54,67.5625,81.1875,4.0011,-0.7226,-6.2906,-286.7
9/19/1996,9,5,4,60,68.625,79.5,2.0298,-0.9182,-0.3411,-63.0616
9/20/1996,9,6,4,57,68.0625,85.875,9.9104,-0.8185,1.734,-153.8
9/21/1996,9,7,4,67,65.875,82,9.5215,-1.2156,-4.276,-352.2
9/22/1996,9,1,4,57,65.4375,79.125,10.1774,-1.1135,-14.5975,-721.6
9/23/1996,9,2,4,59,65.5,78.5625,3.8048,-1.257,-10.4123,-628.1
9/24/1996,9,3,4,54,65.4375,81.3125,2.5433,-1.939,-8.7346,-612.4
9/25/1996,9,4,4,62,66,78.0625,5.3659,-1.7492,-10.6757,-639.4
9/26/1996,9,5,4,42,65.0625,80.6875,8.6166,-1.6435,-11.1593,-704.2
9/27/1996,9,6,4,66,65.8125,83.5625,4.8662,-1.5719,-0.22,-322.5
9/28/1996,9,7,4,60,66.875,87.1875,1.8222,-1.153,10.4062,367.7
9/29/1996,9,1,4,58,66.5,84.6875,10.2899,0.2542,9.5083,215
9/30/1996,9,2,4,50,65.375,82.0625,7.991,0.3288,6.0377,-77.9781
10/1/1996,10,3,4,56,65.4375,78.0625,1.133,-1.3761,-4.4563,-555.7
10/2/1996,10,4,4,57,64.8125,81.6875,-2.2754,-1.2429,-0.3971,-353.8
10/3/1996,10,5,4,65,63.9375,91,0.9719,-1.3121,17.4213,548.5
10/4/1996,10,6,4,58,64.5,89.625,-1.1511,-0.3369,32.2047,1004.1
10/5/1996,10,7,4,64,64.375,91.5625,14.6278,-0.0284,17.5204,561.2
10/6/1996,10,1,4,54,64.1875,92.875,15.0453,-0.8747,7.7286,258.5
10/7/1996,10,2,4,60,64.1875,90.8125,-1.4017,-0.2726,23.849,554.5
10/8/1996,10,3,4,58,64.0625,90.75,-4.3465,0.8028,32.4009,990.7
10/9/1996,10,4,4,59,63,91.9375,-0.5579,-0.1836,24.7167,651.8
10/10/1996,10,5,4,61,66.25,79.5625,-1.7904,0.0919,30.9386,1276
10/11/1996,10,6,4,50,64,85.6875,-8.4457,0.0484,18.3976,757.1
10/12/1996,10,7,4,61,63.1875,85.375,0.5358,0.512,9.1248,187.1
10/13/1996,10,1,4,69,63.625,87.3125,2.6875,-0.4903,3.7578,44.5922
10/14/1996,10,2,4,59,63.875,86.3125,0.1466,-0.7224,8.041,-168.4
10/15/1996,10,3,4,61,63.125,85.125,1.6338,-0.4546,12.1846,242.9
10/16/1996,10,4,4,72,63.25,79.6875,10.6286,-0.0799,3.4597,-263
10/17/1996,10,5,4,54,63.625,84.25,6.2735,-0.2966,10.9042,109.4
10/18/1996,10,6,4,59,63.6875,81.3125,7.5956,-0.1236,15.6195,537.7
10/19/1996,10,7,4,46,64.0625,45.875,9.436,-1.1059,-11.4268,-734.5
10/20/1996,10,1,4,61,62.875,49.375,2.8798,-0.6707,-5.5397,-510.3
10/21/1996,10,2,4,66,65.6875,23.75,-5.9695,0.4756,2.8646,271.9
10/22/1996,10,3,4,52,63.6875,38.5,-7.8348,-0.0693,4.9911,440.9
10/23/1996,10,4,4,76,62.75,64.875,-8.6134,1.8178,17.7553,711
10/24/1996,10,5,4,61,62.5,82.6875,-2.3922,0.4195,8.1296,397.3
10/25/1996,10,6,4,53,60.1875,53.3125,-0.7264,-1.4618,-12.3704,-549.5
10/26/1996,10,7,4,65,65.8125,16.5625,1.7224,-1.7155,-16.9807,-583.5
10/27/1996,10,1,4,73,62.1875,33.125,0.2964,-1.2684,-14.0238,-473
10/28/1996,10,2,4,78,58.875,55.1875,-4.6811,-1.1796,-3.2564,-160.6
10/29/1996,10,3,4,70,60.9375,58.3125,-4.2651,-1.0495,-2.2516,-201.8
10/30/1996,10,4,4,76,56.4375,55.625,-6.9713,-1.5067,-8.0063,-70.4949
10/31/1996,10,5,4,57,56.25,75.5625,-10.7037,-0.5157,-3.9782,340.2
11/1/1996,11,6,4,60,61.3125,57.9375,-10.1484,0.249,4.1368,1185.6
11/2/1996,11,7,4,75,61.1875,77.0625,-7.5452,1.1709,6.6956,771.4
11/3/1996,11,1,4,59,58.125,85.75,-2.5966,-0.7327,-5.8379,-127.8
11/4/1996,11,2,4,68,57.8125,81.125,-5.6742,-0.5847,2.0111,154.2
11/5/1996,11,3,4,95,57.8125,72.6875,-4.7441,-0.5354,1.6991,8.9397
11/6/1996,11,4,4,71,59.75,64.5625,-10.0274,0.8337,10.1312,724.5
11/7/1996,11,5,4,69,70.9375,21.3125,-10.9213,1.7117,10.8754,861.2
11/8/1996,11,6,4,78,76.625,20.1875,-9.7634,0.9698,6.0621,543.3
11/9/1996,11,7,4,70,76.9375,36.6875,-11.0289,1.8516,4.3953,690.9
11/10/1996,11,1,4,63,68.375,55.875,-12.4595,1.507,9.9838,1099.3
11/11/1996,11,2,4,75,65.0625,71.8125,-12.5319,2.2307,27.7993,1754.1
11/12/1996,11,3,4,54,64.0625,81.125,-13.9792,2.0357,41.0953,2254.3
11/13/1996,11,4,4,70,57.375,95.3125,-14.3111,2.3468,42.9987,2026.2
11/14/1996,11,5,4,70,58.125,77.4375,-3.8489,-0.2512,12.4733,187.9
11/15/1996,11,6,4,77,58.125,65.8125,-9.4315,-1.2219,0.5572,79.5671
11/16/1996,11,7,4,65,56.6875,73.8125,-8.7068,-0.866,-1.2124,-40.9718
11/17/1996,11,1,4,69,59.8125,85.0625,-10.9198,-0.6033,-3.9396,-218.3
11/18/1996,11,2,4,73,59.625,90.5625,-13.1496,-0.9413,0.6486,266.6
11/19/1996,11,3,4,67,58.9375,87.6875,-15.7202,-0.7769,9.4548,471.6
11/20/1996,11,4,4,65,61.8125,94.0625,-16.4236,-0.7228,3.749,120
11/21/1996,11,5,4,56,62.3125,99.8125,-19.6323,-1.2329,-6.8119,74.7129
11/22/1996,11,6,4,73,60.375,92.3125,-8.4974,-1.3206,-14.0757,-640.9
11/23/1996,11,7,4,70,59.0625,84.25,-11.1625,-0.9745,-5.036,261.9
11/24/1996,11,1,4,57,60.125,83.8125,-11.4577,-0.5645,1.9784,1020.9
11/25/1996,11,2,4,64,59.875,79.1875,-15.1977,0.7158,15.3339,1765
11/26/1996,11,3,4,45,68.625,27.4375,-8.8061,-0.4117,0.4063,569.2
11/27/1996,11,4,4,57,61.8125,31.75,-7.2477,0.9683,1.4407,561.3
11/28/1996,11,5,4,52,58.375,77.625,-8.3332,0.5508,-1.5677,402.6
11/29/1996,11,6,4,69,57.3125,31.9375,1.7469,-1.8642,-18.9674,-788.2
11/30/1996,11,7,4,69,54.8125,80.875,-11.7301,0.3544,4.0437,684.8
12/1/1996,12,1,1,72,56.125,75.9375,-11.0386,0.816,7.7989,773.5
12/2/1996,12,2,1,68,56.125,77,-11.9586,0.3018,5.9871,936.3
12/3/1996,12,3,1,76,55.75,78.3125,-15.7245,0.7779,10.1989,1236.3
12/4/1996,12,4,1,83,56.1875,78.5,-16.4128,2.4013,21.7226,1885.1
12/5/1996,12,5,1,73,57.0625,100,-18.8576,0.6529,14.0815,1195.6
